M_X,alpha,mean,rms
960,0.018000000000000002,947.0993649264971,22.98515526550815
960,0.019,947.0993651793772,22.985155119586064
960,0.021,945.9615738409824,25.185634721445712
960,0.022000000000000002,945.9615736311513,25.185634698278793
960,0.008,949.1971765809869,22.371958741747896
960,0.007,949.1971767003375,22.371958620675112
960,0.02,947.4996442885468,22.593489545731835
960,0.024,945.9615735967553,25.185634784838115
960,0.025,946.3445378538435,24.799851000638935
960,0.023,945.9615735436844,25.185634887221852
960,0.026000000000000002,945.7327857719276,24.210806512132578
960,0.029,945.7327856942652,24.210806496738474
960,0.028,945.732785605822,24.210806800749772
960,0.027000000000000003,945.732785718716,24.210806670752188
970,0.006,959.2520140139463,22.469000503850776
970,0.007,959.2520140014108,22.469000500783533
970,0.009000000000000001,959.2520140397434,22.469000602419612
970,0.009999999999999998,959.2520139426197,22.469000680186124
970,0.012,958.8205949580546,24.207905513526196
970,0.014,958.8205949638137,24.20790537527044
970,0.013,958.8205949291581,24.207905410897762
970,0.015000000000000001,957.1384886504378,23.185365647237923
970,0.011,958.8205948776196,24.20790545680188
970,0.016,957.1384886645127,23.18536560561075
970,0.018000000000000002,957.1384886117149,23.185365732769323
970,0.016999999999999998,957.1384888424236,23.18536553525302
970,0.019999999999999997,957.1384886901359,23.18536568102972
970,0.019,957.1384887089436,23.18536562631764
970,0.022,955.699153012441,25.75038536730097
970,0.023,955.6991529461241,25.7503855739136
970,0.025,956.491671876435,25.058996313064572
970,0.021,955.6991529395317,25.750385539477787
970,0.024,955.6991531147212,25.750385363903504
970,0.008,959.2520140267136,22.469000639293878
970,0.026,955.689626439464,24.265046309757423
970,0.027,955.68962622179,24.26504662868394
970,0.028999999999999998,955.6896264411902,24.265046343465748
980,0.005,970.4839634993925,21.866894501868178
980,0.006,969.2901940354944,22.392443760695127
980,0.007,969.2901941248426,22.392443702140294
980,0.01,968.9530403094371,23.410084804034604
980,0.009000000000000001,969.2901941149887,22.392443804758116
980,0.008,969.2901943014025,22.39244369418863
980,0.011,968.8382672730123,24.502885905553338
980,0.012,968.8382673109471,24.502885984806205
980,0.013,968.8382673024882,24.50288584750457
980,0.014,968.838267144583,24.502885815957356
970,0.028,955.689626474173,24.26504645394375
980,0.015,968.8041149940734,24.38109943208129
980,0.017,966.8776469607449,23.386009553011128
980,0.018000000000000002,966.8776469853632,23.38600970212682
980,0.019,966.8776470257188,23.386009514625847
980,0.016,966.8776470140476,23.386009396366227
980,0.020999999999999998,965.5663028420533,26.32459413738952
980,0.022,965.5663029430498,26.324594198607457
980,0.023,965.5663029631284,26.32459402434441
980,0.02,967.1169670936894,23.337126054137453
980,0.024,965.566302761024,26.32459423264813
980,0.026,965.0821297229061,25.287509674420715
980,0.027,965.0821295911544,25.287509760150236
980,0.025,966.6358830757358,26.356564212391692
980,0.028,965.0821297492395,25.28750966764181
980,0.029,965.0821296706413,25.28750967530692
980,0.03,965.3168845149738,25.038262031179688
990,0.005,979.9432234270818,22.940709378813192
990,0.006,978.7171328632824,23.472824037035792
990,0.007,978.7171328562155,23.47282409915452
990,0.008,978.7171328564109,23.472824212210597
990,0.009,978.7171328135852,23.472824131433935
990,0.01,978.8743257610748,23.830971821519185
990,0.011000000000000001,978.5242743299498,25.122487570290563
990,0.012,978.5242741399878,25.122487650980823
990,0.014,978.5242743027515,25.12248749026064
990,0.013,978.5242741908734,25.12248750415078
990,0.016,976.7732158065893,23.99784252132985
990,0.016999999999999998,976.7732159360468,23.997842404331635
990,0.015,978.6636754026509,24.94047261499475
990,0.018,976.7732157812346,23.997842405391594
990,0.019,976.7732159601455,23.99784242322172
990,0.02,976.9969356328545,23.418367983739785
990,0.020999999999999998,975.408036339641,26.823531095596753
990,0.024,975.4080364357034,26.82353097168848
990,0.025,976.5597518422888,27.19264285644079
990,0.03,975.476616072752,24.600062161757215
990,0.029,975.1555846163068,25.138961727398467
990,0.022000000000000002,975.4080365256038,26.823530902985574
1000,0.007,989.1043541803459,23.088376706264327
1000,0.006,989.1043541162257,23.08837666952714
990,0.023,975.4080362445093,26.823531046745213
990,0.027,975.1555847154469,25.138961622560146
990,0.026,975.155584524827,25.138961716446452
990,0.028,975.1555845669894,25.138961688170347
1000,0.01,989.7374102814774,19.76522113738836
1000,0.009,989.104354162279,23.088376694927028
1000,0.014,988.7764018224142,25.083199555419004
1000,0.011,988.7764017469848,25.083199693614397
1000,0.005,991.4409078122088,18.683215402605303
1000,0.015,988.2645822941585,21.62464061154818
1000,0.012,988.7764017819811,25.083199605116622
1000,0.013,988.7764016474985,25.08319962068774
1000,0.008,989.1043541335257,23.088376707028214
1000,0.016,986.9973477735731,23.841078797521405
1000,0.017,986.9973477663119,23.841078752700607
1000,0.02,987.4265211865131,21.53272376727942
1000,0.019,986.9973476794601,23.841078768418893
1000,0.018,986.9973478018903,23.841078675151685
1000,0.022,985.9553475864204,26.46374475117999
1000,0.021,985.9553474548661,26.4637447895441
1000,0.023,985.9553475654941,26.463744746673164
1000,0.026,985.4255798451356,24.8773588845874
1000,0.024,985.9553474122641,26.46374492543074
1000,0.025,986.5233891179178,22.589536862262655
1000,0.027,985.4255799754219,24.877358722049586
1000,0.028,985.4255799450501,24.877358739920858
1000,0.029,985.4255800460091,24.87735865940419
1010,0.005,999.9593719514233,22.976677687569573
1010,0.005999999999999999,998.3743968596716,24.127603832445867
1010,0.009,998.374396987673,24.12760374390981
1010,0.008,998.3743969681396,24.12760360893327
1010,0.007,998.3743968508072,24.1276038655525
1010,0.01,998.301465770909,24.757261988554266
1000,0.03,986.0239997252118,23.008535252427677
1010,0.011999999999999999,998.5182843136337,25.476085879515576
1010,0.011,998.5182841699219,25.47608592644529
1010,0.013000000000000001,998.5182841229736,25.476085862994218
1010,0.015000000000000001,996.0034046775597,25.18920719847362
1010,0.014,998.5182842159154,25.47608592629678
1010,0.016,996.0034043792567,25.18920750243393
1010,0.019000000000000003,996.0034045306849,25.189207473800593
1010,0.02,996.7125389558631,24.240969736177227
1010,0.017,996.0034046906934,25.18920724523301
1010,0.018,996.0034047026758,25.189207150965522
1010,0.022,994.9529668327025,27.763915413250196
1010,0.023,994.9529665734351,27.763915635642963
1010,0.021,994.9529668032146,27.763915162059597
1010,0.025,995.5096592066891,26.992803472422374
1010,0.023999999999999997,994.9529666708247,27.76391533359913
1010,0.027,994.8734073558734,25.577053392741345
1010,0.028,994.8734069006442,25.5770537235141
1010,0.026000000000000002,994.8734069093168,25.577053650281883
1010,0.028999999999999998,994.8734070203676,25.577053675752378
1020,0.006,1008.2583001708028,24.32609145019304
1020,0.008,1008.2583002261463,24.326091538078476
1020,0.006999999999999999,1008.2582999565944,24.32609165754419
1020,0.009999999999999998,1008.2583001088115,24.32609168723654
1020,0.009,1008.2583001278896,24.326091638222266
1020,0.013999999999999999,1008.3200016877083,25.647655914438864
1020,0.011000000000000001,1008.320001677744,25.64765560840426
1020,0.016,1006.2955047562617,24.857017718189127
1020,0.013,1008.3200016289801,25.64765582075795
1020,0.012,1008.3200015060693,25.647655604645948
1020,0.015000000000000001,1006.2955046174803,24.857017922942628
1020,0.019999999999999997,1006.2955048340856,24.857017692233732
1020,0.018,1006.2955046635947,24.857017844076537
1020,0.019,1006.2955047344375,24.85701768537255
1020,0.017,1006.2955047942447,24.85701763509861
1020,0.022000000000000002,1004.9749266062516,27.57492849675522
1020,0.021,1004.9749265741419,27.574928670061457
1020,0.026,1004.5410350269249,26.34726677722097
1020,0.025,1005.5909599958987,26.88192304719675
1020,0.023,1004.9749266731546,27.574928497504583
1020,0.028999999999999998,1004.5410350289241,26.347266837327993
1020,0.027999999999999997,1004.5410349382695,26.34726680943181
1020,0.027,1004.5410349697097,26.34726678610215
1020,0.024,1004.9749268060725,27.574928484203863
1030,0.005,1019.8485027961108,23.552487714477
1030,0.009,1018.4014251250045,24.426789794399358
1030,0.01,1018.2905956916234,24.622918297178877
1030,0.006,1018.401424769522,24.42678992666702
1030,0.013000000000000001,1018.0743764891691,25.922467689111325
1030,0.011,1018.0743764215873,25.922467775900298
1030,0.007,1018.4014249570207,24.426789943469156
1030,0.008,1018.4014248699575,24.426790175656024
1030,0.016,1015.9409441281157,25.55215501421881
1030,0.018,1015.9409441632607,25.55215499573972
1030,0.012,1018.0743764113737,25.92246787483941
1030,0.017,1015.9409439666107,25.552155030431294
1030,0.015,1018.1207596605568,25.758056096511787
1030,0.019,1015.9409442690546,25.552154896904383
1030,0.02,1016.2639245913635,25.155454542598225
1030,0.022,1014.681438064767,28.09768021144645
1030,0.025,1015.7507503595575,28.489620610576374
1030,0.020999999999999998,1014.6814381229483,28.097680138869382
1030,0.014,1018.0743763392495,25.92246774805669
1030,0.027,1014.4258784020552,26.526347434224153
1030,0.023,1014.6814381589247,28.097679925525867
1030,0.028,1014.4258785931136,26.52634738721494
1030,0.026000000000000002,1014.4258783358866,26.526347535856917
1030,0.024,1014.681437950552,28.097680084012936
1040,0.006,1028.1112018705915,24.81291719807299
1030,0.03,1014.5965645079903,26.06590222443452
1040,0.005,1029.7447932250304,23.804171702703616
1040,0.007,1028.111202013355,24.812917202553585
1030,0.029,1014.4258784413967,26.5263475016297
1040,0.011,1027.9573023230923,26.130007115798644
1040,0.008,1028.111201917494,24.812917210721874
1040,0.01,1028.4126425749382,24.554673072424098
1040,0.009,1028.1112019405095,24.812917092241808
1040,0.012,1027.957302326211,26.130007091379504
1040,0.015,1028.2118192205742,26.011982693101405
1040,0.013,1027.9573022874633,26.130006920637076
1040,0.016,1025.9257790981765,25.530656033507906
1040,0.014,1027.9573020598796,26.13000729420853
1040,0.018,1025.9257789793949,25.53065611228344
1040,0.017,1025.9257790658808,25.53065615190376
1040,0.019000000000000003,1025.9257790853708,25.530656257769213
1040,0.02,1026.4612697630785,24.91934745476475
1040,0.022,1024.6213016630838,28.39431665958598
1040,0.023000000000000003,1024.6213017213026,28.394316684411187
1040,0.024,1024.621301791802,28.394316591752283
1040,0.025,1025.768534913295,28.568473918960404
1040,0.026,1024.6240581184934,26.276027515324945
1040,0.027,1024.62405804526,26.27602765215135
1040,0.028,1024.6240579031062,26.276027741128605
1040,0.021,1024.6213017651883,28.394316727374576
1040,0.029,1024.6240579896946,26.276027712414688
1040,0.03,1024.8145748704194,26.140973179861433
1050,0.005,1039.6484633917762,24.091604343486946
1050,0.006,1038.0705443558497,25.06787987566432
1050,0.009,1038.070544148332,25.067879751460445
1050,0.006999999999999999,1038.0705445085755,25.067879413061195
1050,0.008,1038.0705442794624,25.067879564608965
1050,0.011000000000000001,1038.213966557736,26.046280834069556
1050,0.013999999999999999,1038.2139665589698,26.046280932551763
1050,0.013000000000000001,1038.213966404799,26.046281035865558
1050,0.012,1038.2139664910317,26.046281095149755
1050,0.015,1038.2580398502428,25.991917499074386
1050,0.016,1035.8134676190077,26.138715628576154
1050,0.017,1035.813467575355,26.138715848600345
1050,0.019,1035.8134678435079,26.13871575700451
1050,0.018,1035.8134677840642,26.13871557036118
1050,0.02,1036.340182525964,25.47055670946915
1050,0.021,1034.4809633559655,28.488919651512248
1050,0.022000000000000002,1034.4809632194779,28.488919675131275
1050,0.01,1038.2185579884879,25.05185025971202
1050,0.023,1034.480963147618,28.48891966452723
1050,0.024,1034.480963463929,28.488919498172457
1050,0.025,1035.907895959799,28.361210125072713
1050,0.026000000000000002,1034.2979528435235,27.04736157727568
1050,0.027,1034.2979527301554,27.047361518158475
1050,0.027999999999999997,1034.2979529858712,27.047361355733575
1050,0.028999999999999998,1034.297952815954,27.04736144058947
1050,0.03,1034.4097030193134,26.610006382463954
1060,0.005,1049.5800500134699,24.34332343202618
1060,0.006,1048.245345999639,25.064410081394268
1060,0.007,1048.2453459240378,25.064410083368244
1060,0.008,1048.2453460424597,25.06441015808667
1060,0.009,1048.2453459043907,25.064410234732623
1060,0.01,1047.9784100317556,25.4284498469485
1060,0.011,1047.8764910601412,26.474992308684328
1060,0.014,1047.8764909104111,26.47499247196923
1060,0.012,1047.8764910146476,26.474992629203612
1060,0.015000000000000001,1045.790281789869,26.126397129069613
1060,0.013,1047.87649088914,26.474992460809187
1060,0.016,1045.7902820015327,26.126396833811587
1060,0.017,1045.7902818911898,26.126397223547013
1060,0.018,1045.7902817423385,26.126397149499688
1060,0.02,1046.236881701495,25.543880803252843
1060,0.019,1045.7902816384042,26.126397222923195
1060,0.021,1045.3566398916569,28.053538806712844
1060,0.022,1045.3566399247184,28.05353869890635
1060,0.023,1045.3566397309362,28.05353879743399
1060,0.024,1045.3566398516477,28.053538725315395
1060,0.025,1045.3247576130436,28.78022383408396
1060,0.026,1044.3075573174804,27.2695094905392
1060,0.027,1044.3075573462095,27.2695095183607
1060,0.028,1044.3075573032136,27.269509592202727
1060,0.028999999999999998,1044.3075572243436,27.269509678770834
1070,0.006,1058.1253096195958,25.28809722825837
1070,0.007,1058.1253098027576,25.288097289343035
1070,0.008,1058.1253096408498,25.28809748935859
1070,0.009999999999999998,1058.1253095937166,25.28809751194827
1070,0.009000000000000001,1058.1253096123876,25.288097399073536
1070,0.012,1057.7205513786378,26.73743069498809
1070,0.013,1057.7205513584402,26.737430796266963
1070,0.011,1057.7205513859956,26.73743072857065
1070,0.015000000000000001,1055.6537068604275,26.777679368530617
1070,0.014,1057.7205513567126,26.737430594889158
1070,0.016,1055.653707043897,26.77767916605561
1070,0.017,1055.6537070607008,26.777679079158254
1070,0.018000000000000002,1055.6537069279648,26.777679220081694
1070,0.019,1055.6537069471765,26.777679229889603
1070,0.019999999999999997,1055.653707130642,26.77767910426928
1070,0.020999999999999998,1054.6716997222197,29.176098939570622
1070,0.024,1054.6716998032,29.176098770354805
1070,0.023,1054.6716998741229,29.17609890135751
1070,0.022,1054.6717000397934,29.17609864101198
1070,0.025,1055.563013206366,29.279969745924227
1070,0.026,1054.1802398394918,27.567423435245136
1070,0.027,1054.1802397743818,27.567423374464493
1070,0.028,1054.1802397227557,27.56742352765553
1070,0.029,1054.1802396104058,27.567423627329365
